"state","county","fips_code","geographic_coordinates","days_with_maximum_temperature_above_35_c","days_with_maximum_temperature_above_40c","maximum_of_maximum_temperatures","drought_-_annualized_frequency","wildfire_-_annualized_frequency"
"CA","Los Angeles","6037199400","+34.0896162,-118.2093313","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.325394218134034"
"CA","Los Angeles","6037199700","+34.0678503,-118.2202429","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037199800","+34.0706563,-118.2103403","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037199900","+34.0650794,-118.2115758","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037201110","+34.0948042,-118.1743334","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.793788326763031"
"CA","Los Angeles","6037201120","+34.0949515,-118.1636768","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.246619031975471"
"CA","Los Angeles","6037201200","+34.0887082,-118.1785407","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037201301","+34.0882239,-118.1878082","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.694563074901445"
"CA","Los Angeles","6037201302","+34.0978820,-118.1838819","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.856000876040298"
"CA","Los Angeles","6037201401","+34.0781950,-118.1854971","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.897749671484888"
"CA","Los Angeles","6037201402","+34.0689106,-118.1877681","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.839889947437582"
"CA","Los Angeles","6037201501","+34.0865636,-118.1646555","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037201503","+34.0851726,-118.1739007","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037201504","+34.0808280,-118.1737920","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037201601","+34.0726971,-118.1774624","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.627737625930793"
"CA","Los Angeles","6037201602","+34.0771500,-118.1678921","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037201700","+34.0674315,-118.1708887","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037203100","+34.0590790,-118.1964766","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037203200","+34.0526028,-118.1968646","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037203300","+34.0588723,-118.2077883","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.436925098554534"
"CA","Los Angeles","6037203500","+34.0572260,-118.2185819","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037203600","+34.0513395,-118.2095139","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037203710","+34.0498932,-118.2009322","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037203720","+34.0468935,-118.2031501","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037203800","+34.0449856,-118.1955756","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.342080048182216"
"CA","Los Angeles","6037203900","+34.0333782,-118.1944844","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037204110","+34.0387869,-118.1987145","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.588507446342532"
"CA","Los Angeles","6037204120","+34.0338905,-118.2011680","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037204200","+34.0436195,-118.2050757","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.197314388961892"
"CA","Los Angeles","6037204300","+34.0387492,-118.2078724","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.40486749890495"
"CA","Los Angeles","6037204410","+34.0461881,-118.2152707","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037204420","+34.0445316,-118.2116197","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037204600","+34.0366414,-118.2158297","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.406510074463425"
"CA","Los Angeles","6037204700","+34.0309821,-118.2124515","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037204810","+34.0285553,-118.2030018","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037204820","+34.0238161,-118.2058412","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037204910","+34.0248828,-118.1955701","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.58687855891371"
"CA","Los Angeles","6037204920","+34.0175004,-118.1974975","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037205110","+34.0245059,-118.2142985","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037205120","+34.0187546,-118.2117956","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037206010","+34.0689800,-118.2302769","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.482328624616732"
"CA","Los Angeles","6037206020","+34.0571168,-118.2311153","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037206031","+34.0320283,-118.2331623","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037206032","+34.0462590,-118.2246242","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037206050","+34.0299036,-118.2244531","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.18366732369689"
"CA","Los Angeles","6037206200","+34.0469940,-118.2415978","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037206300","+34.0411108,-118.2432134","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207101","+34.0612027,-118.2448177","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207102","+34.0592851,-118.2395097","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207103","+34.0644824,-118.2392725","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207301","+34.0465369,-118.2516175","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207302","+34.0475500,-118.2477263","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207400","+34.0561941,-118.2466502","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207501","+34.0564422,-118.2529675","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207502","+34.0527070,-118.2530840","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037207710","+34.0468661,-118.2616851","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.340108957512046"
"CA","Los Angeles","6037207900","+34.0405276,-118.2601678","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208000","+34.0625684,-118.2560631","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208301","+34.0619781,-118.2658492","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208302","+34.0634788,-118.2624816","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208401","+34.0637659,-118.2691298","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208402","+34.0683668,-118.2660090","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208501","+34.0695316,-118.2719463","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208502","+34.0660490,-118.2741645","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208610","+34.0721590,-118.2817725","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208620","+34.0697090,-118.2779829","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208710","+34.0657276,-118.2825413","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208720","+34.0627628,-118.2811045","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208801","+34.0596750,-118.2770843","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208802","+34.0621454,-118.2786688","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208902","+34.0564462,-118.2723721","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208903","+34.0597996,-118.2733596","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037208904","+34.0595681,-118.2700929","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209102","+34.0551862,-118.2675212","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209103","+34.0571100,-118.2640302","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209104","+34.0591782,-118.2663761","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209200","+34.0542091,-118.2610818","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.464520367936925"
"CA","Los Angeles","6037209300","+34.0507300,-118.2683015","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209401","+34.0567212,-118.2815247","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209402","+34.0546619,-118.2772210","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209403","+34.0531328,-118.2738446","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209510","+34.0529626,-118.2819584","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209520","+34.0505519,-118.2769503","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209810","+34.0491173,-118.2823449","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037209820","+34.0472132,-118.2782548","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037210010","+34.0468510,-118.2723121","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211000","+34.0677859,-118.3317418","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.506844064826982"
"CA","Los Angeles","6037211120","+34.0652365,-118.2877775","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211121","+34.0730101,-118.2854106","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211122","+34.0726794,-118.2892234","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211201","+34.0745294,-118.2984693","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211202","+34.0745209,-118.2941130","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211310","+34.0709091,-118.2984930","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211320","+34.0708715,-118.2941394","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211410","+34.0726142,-118.3073155","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211420","+34.0726364,-118.3029424","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211500","+34.0724565,-118.3152596","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211701","+34.0653405,-118.3184531","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211703","+34.0671467,-118.3115820","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211704","+34.0635115,-118.3115783","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211802","+34.0635374,-118.3047254","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211803","+34.0671880,-118.3022323","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211804","+34.0671619,-118.3066067","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211910","+34.0672078,-118.2985036","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211921","+34.0672320,-118.2929020","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037211922","+34.0672221,-118.2953981","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212101","+34.0635956,-118.2941415","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212102","+34.0635726,-118.2984976","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212202","+34.0563658,-118.2879321","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212203","+34.0597622,-118.2903562","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212204","+34.0598252,-118.2865323","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212303","+34.0597633,-118.2935144","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212304","+34.0598537,-118.2979144","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212305","+34.0561038,-118.2981624","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212306","+34.0561280,-118.2940727","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212410","+34.0595607,-118.3022262","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212420","+34.0560876,-118.3019777","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212501","+34.0560700,-118.3053637","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212502","+34.0586417,-118.3069674","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212610","+34.0598448,-118.3138698","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212620","+34.0563607,-118.3130597","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212701","+34.0543037,-118.3193139","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212702","+34.0585147,-118.3261907","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212800","+34.0518662,-118.3305985","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037212900","+34.0494541,-118.3215149","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037213100","+34.0506364,-118.3126928","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037213201","+34.0526559,-118.3045301","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037213202","+34.0490294,-118.3045035","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037213310","+34.0508743,-118.2978915","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037213320","+34.0508830,-118.2937000","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037213401","+34.0537069,-118.2879026","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037213402","+34.0498405,-118.2878882","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037214000","+34.0748535,-118.3485020","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.171717586508979"
"CA","Los Angeles","6037214100","+34.0746639,-118.3392739","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.163929040735874"
"CA","Los Angeles","6037214400","+34.0781666,-118.3573276","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037214501","+34.0712362,-118.3578948","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.522188458169076"
"CA","Los Angeles","6037214502","+34.0680052,-118.3504042","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037214503","+34.0668419,-118.3541156","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.558065045992116"
"CA","Los Angeles","6037214600","+34.0727874,-118.3656444","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037214700","+34.0664969,-118.3661529","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037214800","+34.0713896,-118.3730515","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037214901","+34.0742811,-118.3872385","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037214902","+34.0729596,-118.3800927","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037215101","+34.0636762,-118.3535529","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.512305628558914"
"CA","Los Angeles","6037215102","+34.0649905,-118.3456014","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216100","+34.0569256,-118.3379721","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216200","+34.0571243,-118.3482415","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216300","+34.0599709,-118.3622105","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216401","+34.0566897,-118.3797435","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216402","+34.0611535,-118.3804364","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216700","+34.0482451,-118.3719490","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216800","+34.0557841,-118.3706043","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037216900","+34.0499363,-118.3631083","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037217001","+34.0523836,-118.3870300","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037217002","+34.0495333,-118.3804933","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037217100","+34.0489658,-118.3545296","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037217200","+34.0495840,-118.3424594","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218110","+34.0443254,-118.3275531","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218120","+34.0435631,-118.3206759","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218210","+34.0427907,-118.3423056","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218220","+34.0434012,-118.3348919","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218300","+34.0427467,-118.3548171","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218400","+34.0369278,-118.3592342","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218500","+34.0373844,-118.3505675","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218600","+34.0371852,-118.3427412","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218701","+34.0373889,-118.3333058","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218702","+34.0334074,-118.3337765","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218800","+34.0377797,-118.3230095","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037218900","+34.0326941,-118.3230172","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219010","+34.0276144,-118.3229262","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219020","+34.0222083,-118.3226729","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219300","+34.0267587,-118.3318299","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219500","+34.0209191,-118.3405648","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219700","+34.0277561,-118.3490693","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219800","+34.0299390,-118.3547601","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219901","+34.0297377,-118.3605226","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037219902","+34.0293100,-118.3685170","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037220000","+34.0278406,-118.3401928","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037220100","+34.0251238,-118.3651555","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.528430245291283"
"CA","Los Angeles","6037221110","+34.0457195,-118.2878287","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221120","+34.0421001,-118.2878972","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221210","+34.0436623,-118.3028633","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221220","+34.0435737,-118.2960214","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.401513907139728"
"CA","Los Angeles","6037221302","+34.0417457,-118.3114921","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221303","+34.0453825,-118.3084384","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221304","+34.0453620,-118.3146461","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221401","+34.0338860,-118.3132694","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221402","+34.0384431,-118.3090474","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221500","+34.0348455,-118.3046372","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221601","+34.0348166,-118.2959265","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221602","+34.0384299,-118.2921024","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221710","+34.0346981,-118.2876316","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221810","+34.0306568,-118.2923015","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221820","+34.0304526,-118.2864985","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037221900","+34.0267694,-118.2895621","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037222001","+34.0281954,-118.3132805","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037222002","+34.0218914,-118.3132782","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037222100","+34.0273170,-118.3023777","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037222200","+34.0309167,-118.3024156","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037222500","+34.0218497,-118.3045508","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037222600","+34.0218424,-118.2958710","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037222700","+34.0209197,-118.2856809","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.525145094174332"
"CA","Los Angeles","6037224010","+34.0367637,-118.2658977","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224020","+34.0304827,-118.2686568","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224200","+34.0406231,-118.2767157","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224310","+34.0443840,-118.2827213","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224320","+34.0415884,-118.2808530","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224410","+34.0351392,-118.2799814","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224420","+34.0316495,-118.2769037","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224600","+34.0222989,-118.2718023","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037224700","+34.0262403,-118.2800160","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
